dataset_key,dataset_name,model_key,model_name,fold,feature,mean_abs_shap,rank
dataset2,Heart Failure Prediction,xgboost,XGBoost,3,ChestPainType_ATA,0.011052913032472134,17
dataset2,Heart Failure Prediction,xgboost,XGBoost,3,ChestPainType_TA,0.010405718348920345,18
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,ST_Slope_Up,1.116225242614746,1
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,ChestPainType_ASY,0.7000171542167664,2
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,MaxHR,0.48954883217811584,3
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,Cholesterol,0.48184099793434143,4
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,Sex,0.4791553020477295,5
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,ST_Slope_Flat,0.4473111033439636,6
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,Oldpeak,0.38675829768180847,7
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,FastingBS,0.334870308637619,8
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,ExerciseAngina,0.3318726420402527,9
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,Age,0.286857932806015,10
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,RestingBP,0.2423597276210785,11
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,ChestPainType_NAP,0.12167776376008987,12
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,RestingECG_LVH,0.06333062797784805,13
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,RestingECG_Normal,0.03528265655040741,14
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,ST_Slope_Down,0.018317101523280144,15
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,ChestPainType_ATA,0.014274203218519688,16
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,RestingECG_ST,0.013816767372190952,17
dataset2,Heart Failure Prediction,xgboost,XGBoost,4,ChestPainType_TA,0.0065387883223593235,18
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,ST_Slope_Up,1.066234827041626,1
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,ChestPainType_ASY,0.8824176788330078,2
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,ST_Slope_Flat,0.5050060749053955,3
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,MaxHR,0.4819243550300598,4
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,ExerciseAngina,0.44701462984085083,5
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,FastingBS,0.4113159477710724,6
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,Cholesterol,0.3843742907047272,7
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,Sex,0.3782801330089569,8
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,RestingBP,0.3433307111263275,9
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,Oldpeak,0.3309071958065033,10
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,Age,0.285915732383728,11
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,ChestPainType_NAP,0.13689395785331726,12
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,RestingECG_LVH,0.06430459022521973,13
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,RestingECG_Normal,0.061252690851688385,14
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,RestingECG_ST,0.027559688314795494,15
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,ChestPainType_ATA,0.023845667019486427,16
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,ChestPainType_TA,0.012073187157511711,17
dataset2,Heart Failure Prediction,xgboost,XGBoost,5,ST_Slope_Down,0.004445708356797695,18
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,ST_Slope_Up,1.050944764760738,1
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,ChestPainType_ASY,0.9472393458859601,2
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,ST_Slope_Flat,0.6973469379989281,3
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,Oldpeak,0.5502406383571888,4
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,Sex,0.46585696784930386,5
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,Cholesterol,0.4427462790381375,6
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,MaxHR,0.43504761777085404,7
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,ExerciseAngina,0.4299942686058955,8
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,FastingBS,0.3891272603496642,9
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,RestingBP,0.33016440388761237,10
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,Age,0.25750383289473516,11
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,ChestPainType_NAP,0.09251107948103776,12
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,RestingECG_LVH,0.06864220115155194,13
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,RestingECG_Normal,0.05724672523961472,14
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,ChestPainType_ATA,0.05161858499475114,15
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,RestingECG_ST,0.050595519705051724,16
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,ChestPainType_TA,0.014028481292273035,17
dataset2,Heart Failure Prediction,lightgbm,LightGBM,1,ST_Slope_Down,0.013394862064496204,18
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,ST_Slope_Up,1.4964740745668579,1
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,ChestPainType_ASY,1.1246395300576166,2
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,Sex,0.6779023468592061,3
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,ST_Slope_Flat,0.5937820911272673,4
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,Cholesterol,0.5260678039838526,5
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,ExerciseAngina,0.5082752792401259,6
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,MaxHR,0.48024073426627883,7
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,Oldpeak,0.42487298494103937,8
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,RestingBP,0.4120417320852132,9
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,Age,0.38145226724556536,10
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,FastingBS,0.33607831912426633,11
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,RestingECG_LVH,0.15189749392537133,12
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,RestingECG_Normal,0.10914362081903616,13
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,ChestPainType_NAP,0.051364513693604195,14
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,RestingECG_ST,0.03705145740519939,15
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,ChestPainType_ATA,0.02963263435219971,16
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,ChestPainType_TA,0.022052242769672208,17
dataset2,Heart Failure Prediction,lightgbm,LightGBM,2,ST_Slope_Down,0.002526259814636818,18
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,ST_Slope_Up,1.2107255044964742,1
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,ChestPainType_ASY,0.838952628945693,2
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,ST_Slope_Flat,0.6444103382885317,3
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,Sex,0.5060035893521032,4
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,Oldpeak,0.5047706736073537,5
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,Cholesterol,0.4626917373351802,6
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,MaxHR,0.4085637687200498,7
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,FastingBS,0.4024217458210019,8
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,Age,0.33970817366910117,9
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,ExerciseAngina,0.3362398895716743,10
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,RestingBP,0.31939491067208037,11
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,ChestPainType_NAP,0.15184599360628964,12
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,RestingECG_Normal,0.1502512387498559,13
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,RestingECG_LVH,0.055152676207143744,14
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,RestingECG_ST,0.03395899922197491,15
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,ChestPainType_ATA,0.01854244656191525,16
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,ChestPainType_TA,0.012668897026967378,17
dataset2,Heart Failure Prediction,lightgbm,LightGBM,3,ST_Slope_Down,0.0029859534805843323,18
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,ST_Slope_Up,1.3076385855226007,1
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,ChestPainType_ASY,0.7880605373133078,2
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,Cholesterol,0.583427618023673,3
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,MaxHR,0.5422790436417473,4
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,ST_Slope_Flat,0.500019816444088,5
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,Sex,0.47844769585890573,6
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,Oldpeak,0.4514393596912156,7
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,FastingBS,0.38126425343168363,8
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,ExerciseAngina,0.30699576023346853,9
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,Age,0.30252407357865546,10
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,RestingBP,0.2814973049447874,11
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,ChestPainType_NAP,0.13713524023030518,12
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,RestingECG_LVH,0.056860105146392385,13
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,RestingECG_Normal,0.05009205122111732,14
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,RestingECG_ST,0.03320105465325375,15
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,ChestPainType_ATA,0.012491673845491812,16
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,ST_Slope_Down,0.008881354869129023,17
dataset2,Heart Failure Prediction,lightgbm,LightGBM,4,ChestPainType_TA,0.003348638868929368,18
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,ST_Slope_Up,1.2262423883552067,1
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,ChestPainType_ASY,0.9233559929087664,2
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,ST_Slope_Flat,0.5515811213485732,3
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,MaxHR,0.5058512562186573,4
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,ExerciseAngina,0.5050420129372365,5
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,Oldpeak,0.4347029009106489,6
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,FastingBS,0.43247483154679633,7
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,Sex,0.42702077573767916,8
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,Cholesterol,0.42602506294575254,9
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,RestingBP,0.36715372595842183,10
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,Age,0.3333940020865804,11
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,ChestPainType_NAP,0.17854788830629825,12
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,RestingECG_Normal,0.08288233777837206,13
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,RestingECG_LVH,0.0661838797481341,14
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,ChestPainType_ATA,0.02449399853752616,15
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,RestingECG_ST,0.023595306362332417,16
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,ChestPainType_TA,0.0030220176140492837,17
dataset2,Heart Failure Prediction,lightgbm,LightGBM,5,ST_Slope_Down,0.002623650288089107,18
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,Age,0.07442954730062588,1
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,GenHlth,0.04286955734674994,2
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,Sex,0.034825948508090156,3
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,HighBP,0.034093161867100985,4
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,HighChol,0.033810909085263824,5
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,Smoker,0.013256172823008026,6
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,Stroke,0.012199463951365295,7
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,DiffWalk,0.010834993761896476,8
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,Diabetes_0_0,0.008123598951867327,9
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,Income,0.004211291668032553,10
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,PhysHlth,0.0033909961726200223,11
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,BMI,0.0,12
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,MentHlth,0.0,13
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,Education,0.0,14
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,CholCheck,0.0,15
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,PhysActivity,0.0,16
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,Fruits,0.0,17
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,Veggies,0.0,18
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,HvyAlcoholConsump,0.0,19
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,AnyHealthcare,0.0,20
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,NoDocbcCost,0.0,21
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,1,Diabetes_1_0,0.0,22
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,Age,0.07558877138614523,1
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,GenHlth,0.05145289502388614,2
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,Sex,0.033981036084776005,3
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,HighBP,0.03274433688574843,4
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,HighChol,0.032621324302070064,5
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,Smoker,0.015585466301538599,6
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,Stroke,0.012309994625331373,7
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,DiffWalk,0.011378646947388544,8
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,Diabetes_0_0,0.004644856253831453,9
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,Income,0.003599798818385852,10
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,PhysHlth,0.0020149454543174875,11
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,CholCheck,0.00013610323437055621,12
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,BMI,0.0,13
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,MentHlth,0.0,14
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,Education,0.0,15
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,PhysActivity,0.0,16
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,Fruits,0.0,17
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,Veggies,0.0,18
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,HvyAlcoholConsump,0.0,19
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,AnyHealthcare,0.0,20
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,NoDocbcCost,0.0,21
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,2,Diabetes_1_0,0.0,22
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,Age,0.07704681196191265,1
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,GenHlth,0.04941224482158953,2
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,HighBP,0.03380168513779893,3
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,HighChol,0.03202586507503266,4
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,Sex,0.031075711937048812,5
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,Smoker,0.013712699357783102,6
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,DiffWalk,0.010291243215798726,7
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,Diabetes_0_0,0.006618579939188806,8
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,Stroke,0.005318147598192871,9
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,Income,0.0020666160951061893,10
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,PhysHlth,0.001836170772020387,11
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,CholCheck,0.00014064783343508504,12
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,BMI,0.0,13
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,MentHlth,0.0,14
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,Education,0.0,15
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,PhysActivity,0.0,16
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,Fruits,0.0,17
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,Veggies,0.0,18
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,HvyAlcoholConsump,0.0,19
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,AnyHealthcare,0.0,20
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,NoDocbcCost,0.0,21
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,3,Diabetes_1_0,0.0,22
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,Age,0.07446671126076548,1
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,GenHlth,0.05188627866793652,2
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,Sex,0.03466700437648822,3
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,HighChol,0.03381539541505218,4
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,HighBP,0.03267885438582835,5
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,Smoker,0.014726657429989137,6
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,DiffWalk,0.011262455570674224,7
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,Diabetes_0_0,0.0055137448488014485,8
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,Stroke,0.005451929252482532,9
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,Income,0.004244688625758957,10
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,PhysHlth,0.0020831528432386035,11
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,BMI,0.0,12
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,MentHlth,0.0,13
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,Education,0.0,14
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,CholCheck,0.0,15
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,PhysActivity,0.0,16
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,Fruits,0.0,17
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,Veggies,0.0,18
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,HvyAlcoholConsump,0.0,19
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,AnyHealthcare,0.0,20
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,NoDocbcCost,0.0,21
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,4,Diabetes_1_0,0.0,22
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,Age,0.07773578842158547,1
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,GenHlth,0.054950469996229934,2
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,Sex,0.03361526537952165,3
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,HighBP,0.03322778378683395,4
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,HighChol,0.03204900006708813,5
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,Smoker,0.014780127648429066,6
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,Stroke,0.014283343479356803,7
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,DiffWalk,0.009039905234568334,8
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,Diabetes_0_0,0.004711871455693863,9
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,Income,0.004428515933861141,10
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,PhysHlth,0.002052958675857718,11
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,BMI,0.0,12
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,MentHlth,0.0,13
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,Education,0.0,14
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,CholCheck,0.0,15
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,PhysActivity,0.0,16
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,Fruits,0.0,17
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,Veggies,0.0,18
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,HvyAlcoholConsump,0.0,19
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,AnyHealthcare,0.0,20
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,NoDocbcCost,0.0,21
dataset3,Heart Disease Health Indicators (BRFSS 2015),adaboost,AdaBoost,5,Diabetes_1_0,0.0,22
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,Age,0.7770679593086243,1
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,GenHlth,0.3756987750530243,2
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,HighBP,0.3623085916042328,3
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,Sex,0.361270546913147,4
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,HighChol,0.3023350238800049,5
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,Smoker,0.16659028828144073,6
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,DiffWalk,0.1273297667503357,7
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,Stroke,0.10430793464183807,8
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,Diabetes_0_0,0.0997835248708725,9
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,Income,0.09322914481163025,10
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,PhysHlth,0.04601316526532173,11
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,CholCheck,0.04541817680001259,12
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,BMI,0.03380180895328522,13
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,HvyAlcoholConsump,0.03258032351732254,14
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,Education,0.032371122390031815,15
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,NoDocbcCost,0.031199626624584198,16
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,MentHlth,0.02848055213689804,17
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,Veggies,0.022698039188981056,18
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,PhysActivity,0.019587749615311623,19
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,Fruits,0.0105690136551857,20
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,Diabetes_1_0,0.01032337173819542,21
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,1,AnyHealthcare,0.0029713911935687065,22
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,2,Age,0.7258458733558655,1
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,2,GenHlth,0.4548977017402649,2
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,2,Sex,0.35356682538986206,3
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,2,HighBP,0.32677215337753296,4
dataset3,Heart Disease Health Indicators (BRFSS 2015),xgboost,XGBoost,2,HighChol,0.3030301332473755,5
